"FirstName","LastName","Email","Phone","City","Country","Company","Revenue","SignupDate","Status","Segment","Notes"
"First5483","Last5483","user5483@example.com","9000005483","Chennai","UAE","Company1371","532851","2022-01-19","Pending","Enterprise","Clean row 5483"
"First5484","Last5484","user5484@example.com","9000005484","Pune","India","Company1371","532948","2022-01-20","Active","SMB","Clean row 5484"
"First5485","Last5485","user5485@example.com","9000005485","Bangalore","USA","Company1372","533045","2022-01-21","Inactive","Mid-Market","Clean row 5485"
"First5486","Last5486","user5486@example.com","9000005486","Delhi","UK","Company1372","533142","2022-01-22","Pending","Enterprise","Clean row 5486"
"First5487","Last5487","user5487@example.com","9000005487","Mumbai","Germany","Company1372","533239","2022-01-23","Active","SMB","Clean row 5487"
"First5488","Last5488","user5488@example.com","9000005488","Hyderabad","Singapore","Company1372","533336","2022-01-24","Inactive","Mid-Market","Clean row 5488"
"First5489","Last5489","user5489@example.com","9000005489","Chennai","UAE","Company1373","533433","2022-01-25","Pending","Enterprise","Clean row 5489"
"First5490","Last5490","user5490@example.com","9000005490","Pune","India","Company1373","533530","2022-01-26","Active","SMB","Clean row 5490"
"First5491","Last5491","user5491@example.com","9000005491","Bangalore","USA","Company1373","533627","2022-01-27","Inactive","Mid-Market","Clean row 5491"
"First5492","Last5492","user5492@example.com","9000005492","Delhi","UK","Company1373","533724","2022-01-28","Pending","Enterprise","Clean row 5492"
"First5493","Last5493","user5493@example.com","9000005493","Mumbai","Germany","Company1374","533821","2022-01-29","Active","SMB","Clean row 5493"
"First5494","Last5494","user5494@example.com","9000005494","Hyderabad","Singapore","Company1374","533918","2022-01-30","Inactive","Mid-Market","Clean row 5494"
"First5495","Last5495","user5495@example.com","9000005495","Chennai","UAE","Company1374","534015","2022-01-31","Pending","Enterprise","Clean row 5495"
"First5496","Last5496","user5496@example.com","9000005496","Pune","India","Company1374","534112","2022-02-01","Active","SMB","Clean row 5496"
"First5497","Last5497","user5497@example.com","9000005497","Bangalore","USA","Company1375","534209","2022-02-02","Inactive","Mid-Market","Clean row 5497"
"First5498","Last5498","user5498@example.com","9000005498","Delhi","UK","Company1375","534306","2022-02-03","Pending","Enterprise","Clean row 5498"
"First5499","Last5499","user5499@example.com","9000005499","Mumbai","Germany","Company1375","534403","2022-02-04","Active","SMB","Clean row 5499"
"First5500","Last5500","bad-email-5500","9000005500","Hyderabad","Singapore","Company1375","","2022-02-05","Inactive","Mid-Market","Clean row 5500"
"First5501","Last5501","user5501@example.com","9000005501","Chennai","UAE","Company1376","534597","2022-02-06","Pending","Enterprise","Clean row 5501"
"First5502","Last5502","user5502@example.com","9000005502","Pune","India","Company1376","534694","2022-02-07","Active","SMB","Clean row 5502"
"First5503","Last5503","user5503@example.com","9000005503","Bangalore","USA","Company1376","534791","2022-02-08","Inactive","Mid-Market","Clean row 5503"
"First5504","Last5504","user5504@example.com","9000005504","Delhi","UK","Company1376","534888","2022-02-09","Pending","Enterprise","Needs follow up"
"First5505","Last5505","user5505@example.com","9000005505","Mumbai","Germany","Company1377","534985","2022-02-10","Active","SMB","Clean row 5505"
"First5506","Last5506","user5506@example.com","9000005506","Hyderabad","Singapore","Company1377","535082","2022-02-11","Inactive","Mid-Market","Clean row 5506"
"First5507","Last5507","user5507@example.com","9000005507","Chennai","UAE","Company1377","535179","2022-02-12","Pending","Enterprise","Clean row 5507"
"First5508","Last5508","user5508@example.com","9000005508","Pune","India","Company1377","535276","2022-02-13","Active","SMB","Clean row 5508"
"First5509","Last5509","user5509@example.com","9000005509","Bangalore","USA","Company1378","535373","2022-02-14","Inactive","Mid-Market","Clean row 5509"
"First5510","Last5510","user5510@example.com","","Delhi","UK","Company1378","535470","2022-02-15","Pending","Enterprise","Clean row 5510"
"First5511","Last5511","user5511@example.com","9000005511","Mumbai","Germany","Company1378","535567","2022-02-16","Active","SMB","Clean row 5511"
"First5512","Last5512","user5512@example.com","9000005512","Hyderabad","Singapore","Company1378","535664","2022-02-17","","Mid-Market","Clean row 5512"
"First5513","Last5513","user5513@example.com","9000005513","Chennai","UAE","Company1379","535761","2022-02-18","Pending","Enterprise","Clean row 5513"
"First5514","Last5514","user5514@example.com","9000005514","Pune","India","Company1379","535858","2022-02-19","Active","SMB","Clean row 5514"
"First5515","Last5515","user5515@example.com","9000005515","Bangalore","USA","Company1379","535955","2022-02-20","Inactive","Mid-Market","Clean row 5515"
"First5516","Last5516","user5516@example.com","9000005516","Delhi","UK","Company1379","536052","2022-02-21","Pending","Enterprise","Clean row 5516"
"First5517","Last5517","user5517@example.com","9000005517","Mumbai","Germany","Company1380","536149","2022-02-22","Active","SMB","Clean row 5517"
"First5518","Last5518","user5518@example.com","9000005518","Hyderabad","Singapore","Company1380","536246","2022-02-23","Inactive","Mid-Market","Clean row 5518"
"First5519","Last5519","user5519@example.com","9000005519","Chennai","UAE","Company1380","536343","2022-02-24","Pending","Enterprise","Clean row 5519"
"First5520","Last5520","","9000005520","Pune","India","Company1380","536440","2022-02-25","Active","SMB","Clean row 5520"
"First5521","Last5521","user5521@example.com","9000005521","Bangalore","USA","Company1381","536537","2022-02-26","Inactive","Mid-Market","Clean row 5521"
"First5522","Last5522","user5522@example.com","9000005522","Delhi","UK","Company1381","536634","2022-02-27","Pending","Enterprise","Clean row 5522"
"First5523","Last5523","user5523@example.com","9000005523","Mumbai","Germany","Company1381","536731","2022-02-28","Active","SMB","Clean row 5523"
"First5524","Last5524","user5524@example.com","9000005524","Hyderabad","Singapore","Company1381","536828","2022-03-01","Inactive","Mid-Market","Clean row 5524"
"First5525","Last5525","user5524@example.com","9000005525","Chennai","UAE","Company1382","536925","2022-03-02","Pending","Enterprise","Clean row 5525"
"First5526","Last5526","user5526@example.com","9000005526","Pune","India","Company1382","537022","2022-03-03","Active","SMB","Clean row 5526"
"First5527","Last5527","user5527@example.com","9000005527","Bangalore","USA","Company1382","537119","2022-03-04","Inactive","Mid-Market","Clean row 5527"
"First5528","Last5528","user5528@example.com","9000005528","Delhi","UK","Company1382","537216","2022-03-05","Pending","Enterprise","Clean row 5528"
"","Last5529","user5529@example.com","9000005529","Mumbai","Germany","Company1383","537313","2022-03-06","Active","SMB","Clean row 5529"
"First5530","Last5530","user5530@example.com","9000005530","Hyderabad","Singapore","Company1383","537410","2022-03-07","Inactive","Mid-Market",""
"First5531","Last5531","user5531@example.com","9000005531","Chennai","UAE","Company1383","537507","2022-03-08","Pending","Enterprise","Clean row 5531"
"First5532","Last5532","user5532@example.com","9000005532","Pune","India","Company1383","537604","2022-03-09","Active","SMB","Clean row 5532"
"First5533","Last5533","user5533@example.com","9000005533","Bangalore","USA","Company1384","537701","2022-03-10","Inactive","Mid-Market","Clean row 5533"
"First5534","Last5534","user5534@example.com","9000005534","Delhi","UK","Company1384","537798","2022-03-11","Pending","Enterprise","Clean row 5534"
"First5535","Last5535","user5535@example.com","9000005535","Mumbai","Germany","Company1384","537895","2022-03-12","Active","SMB","Clean row 5535"
"First5536","Last5536","user5536@example.com","9000005536","Hyderabad","Singapore","Company1384","537992","2022-03-13","Inactive","Mid-Market","Clean row 5536"
"First5537","Last5537","user5537@example.com","9000005537","Chennai","UAE","Company1385","538089","2022-03-14","Pending","Enterprise","Clean row 5537"
"First5538","Last5538","user5538@example.com","9000005538","Pune","India","Company1385","538186","2022-03-15","Active","SMB","Clean row 5538"
"First5539","Last5539","user5539@example.com","9000005539","Bangalore","USA","Company1385","538283","2022-03-16","Inactive","Mid-Market","Clean row 5539"
"First5540","Last5540","user5540@example.com","9000005540","Delhi","UK","Company1385","538380","2022-03-17","Pending","Enterprise","Clean row 5540"
"First5541","Last5541","user5541@example.com","9000005541","Mumbai","Germany","Company1386","538477","2022-03-18","Active","SMB","Clean row 5541"
"First5542","Last5542","user5542@example.com","9000005542","Hyderabad","Singapore","Company1386","538574","2022-03-19","Inactive","Mid-Market","Clean row 5542"
"First5543","Last5543","user5543@example.com","9000005543","Chennai","UAE","Company1386","538671","2022-03-20","Pending","Enterprise","Clean row 5543"
"First5544","","user5544@example.com","9000005544","Pune","India","Company1386","538768","2022-03-21","Active","SMB","Clean row 5544"
"First5545","Last5545","user5545@example.com","9000005545","Bangalore","USA","Company1387","538865","2022-03-22","Inactive","Mid-Market","Clean row 5545"
"First5546","Last5546","user5546@example.com","9000005546","Delhi","UK","Company1387","538962","2022-03-23","Pending","Enterprise","Clean row 5546"
"First5547","Last5547","user5547@example.com","9000005547","Mumbai","Germany","Company1387","539059","2022-03-24","Active","SMB","Needs follow up"
"First5548","Last5548","user5548@example.com","phone-5548","Hyderabad","Singapore","Company1387","539156","2022-03-25","Inactive","Mid-Market","Clean row 5548"
"First5549","Last5549","user5549@example.com","9000005549","Chennai","UAE","Company1388","539253","2022-03-26","Pending","Enterprise","Clean row 5549"
"First5550","Last5550","bad-email-5550","9000005550","Pune","India","Company1388","539350","2022-03-27","Active","SMB","Clean row 5550"
"First5551","Last5551","user5551@example.com","9000005551","Bangalore","USA","Company1387","539447","2022-03-28","Inactive","Mid-Market","Clean row 5551"
"First5552","Last5552","user5552@example.com","9000005552","Delhi","UK","Company1388","539544","2022-03-29","Pending","Enterprise","Clean row 5552"
"First5553","Last5553","user5553@example.com","9000005553","Mumbai","Germany","Company1389","539641","2022-03-30","Active","SMB","Clean row 5553"
"First5554","Last5554","user5554@example.com","9000005554","Hyderabad","Singapore","Company1389","539738","2022-03-31","Inactive","Mid-Market","Clean row 5554"
"First5555","Last5555","user5555@example.com","9000005555","Chennai","UAE","Company1389","539835","2022-04-01","Pending","Enterprise","Clean row 5555"
"First5556","Last5556","user5556@example.com","9000005556","Pune","India","Company1389","539932","2022-04-02","Active","SMB","Clean row 5556"
"First5557","Last5557","user5557@example.com","9000005557","Bangalore","USA","Company1390","540029","2022-04-03","Inactive","Mid-Market","Clean row 5557"
"First5558","Last5558","user5558@example.com","9000005558","Delhi","UK","Company1390","540126","2022-04-04","Pending","Enterprise","Clean row 5558"
"First5559","Last5559","user5559@example.com","9000005559","Mumbai","Germany","Company1390","540223","2022-04-05","Active","SMB","Clean row 5559"
"First5560","Last5560","","9000005560","Hyderabad","Singapore","Company1390","540320","2022-04-06","Inactive","Mid-Market","Clean row 5560"
"First5561","Last5561","user5561@example.com","9000005561","Chennai","UAE","Company1391","540417","2022-04-07","Pending","Enterprise","Clean row 5561"
"First5562","Last5562","user5562@example.com","9000005562","Pune","India","Company1391","540514","2022-04-08","Active","SMB","Clean row 5562"
"First5563","Last5563","user5563@example.com","9000005563","Bangalore","USA","Company1391","540611","2022-04-09","Inactive","Mid-Market","Clean row 5563"
"First5564","Last5564","user5564@example.com","9000005564","Delhi","UK","Company1391","540708","2022-04-10","","Enterprise","Clean row 5564"
"First5565","Last5565","user5565@example.com","9000005565","Mumbai","Germany","Company1392","540805","2022-04-11","Active","SMB","Clean row 5565"
"First5566","Last5566","user5566@example.com","9000005566","Hyderabad","Singapore","Company1392","540902","2022-04-12","Inactive","Mid-Market","Clean row 5566"
"First5567","Last5567","user5567@example.com","9000005567","Chennai","UAE","Company1392","540999","2022-04-13","Pending","Enterprise","Clean row 5567"
"First5568","Last5568","user5568@example.com","9000005568","Pune","India","Company1392","541096","2022-04-14","Active","SMB","Clean row 5568"
"First5569","Last5569","user5569@example.com","9000005569","Bangalore","USA","Company1393","541193","2022-04-15","Inactive","Mid-Market","Clean row 5569"
"First5570","Last5570","user5570@example.com","9000005570","Delhi","UK","Company1393","541290","2022-04-16","Pending","Enterprise","Clean row 5570"
"First5571","Last5571","user5571@example.com","9000005571","Mumbai","Germany","Company1393","541387","2022-04-17","Active","SMB","Clean row 5571"
